review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,date_parsed,clean_text,has_text,text_length,meal_type,price_range,mention_id,sentiment,main_topic,text_reference,urgency,is_actionable,classification_confidence,classified_at,model_used
Ci9DQUlRQUNvZENodHljRjlvT2xkM2VEZERTRTR5UVRKVGFFUjJZVEZTZFZWZk1tYxAB,SportClub Gauss,5,2026-02-10T22:53:21.207Z,,66,True,0,google_maps,2026-02-10,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2podWFHOW5ZMWhJVGpsS04xRjNXakZsWkRWM1NGRRAB,SportClub Gauss,5,2026-02-06T22:03:28.139Z,,1,False,0,google_maps,2026-02-06,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2w5YWFrbElaRjlQZDFsa1ExSlFNa2xOVG5sQ1MzYxAB,SportClub Gauss,5,2026-01-08T01:24:35.661Z,,2,False,0,google_maps,2026-01-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xoaFUwSndjekkxTFRkVmRHMU9UbU10WkRVeVNHYxAB,SportClub Gauss,4,2025-10-24T01:14:44.701Z,,11,True,0,google_maps,2025-10-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xCZlRGQmpTWGRqWkhBM1lrbzRWM2xsYjNWeE4xRRAB,SportClub Gauss,5,2025-10-19T00:51:32.777Z,,4,False,0,google_maps,2025-10-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pSR1lWZDZRVmRHVGpRMlgyaGZhamxtUVRWQ1NYYxAB,SportClub Gauss,5,2025-09-23T15:58:35.148Z,,13,True,0,google_maps,2025-09-23,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25SdU9FaDBTRU5tZVZsaVVWOW9SVU5yUm10T1duYxAB,SportClub Gauss,5,2025-09-11T00:27:57.795Z,,40,True,0,google_maps,2025-09-11,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25RMVEwMU5SVVpvVjJod2EySTFTRTE0ZFRCaVpVRRAB,SportClub Gauss,5,2025-09-01T19:42:38.734Z,,4,True,0,google_maps,2025-09-01,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s5bE5UaFlaWE55U0hsZlEyTndTbDlzTVUxWFZVRRAB,SportClub Gauss,5,2025-07-26T21:57:42.724Z,,1,True,0,google_maps,2025-07-26,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJREY5Y205X0thX1RBEAE,SportClub Gauss,4,2025-05-21T14:05:05.444Z,,45,True,0,google_maps,2025-05-21,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJT3k3Nkc5MzktcjBRRRAB,SportClub Gauss,5,2025-05-12T21:45:59.840Z,,9,True,0,google_maps,2025-05-12,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnTUNZNkliSG93RRAB,SportClub Gauss,5,2025-04-30T22:19:26.394Z,,7,False,0,google_maps,2025-04-30,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnTUNJMU9HWGRREAE,SportClub Gauss,4,2025-03-30T16:10:20.690Z,,49,True,0,google_maps,2025-03-30,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnTUN3Z09fUEJnEAE,SportClub Gauss,4,2025-03-15T19:39:56.739Z,,5,False,0,google_maps,2025-03-15,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnTUNRNXQtWm5RRRAB,SportClub Gauss,5,2025-03-04T01:53:31.325Z,,73,True,0,google_maps,2025-03-04,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnTUNRNEtLN3ZnRRAB,SportClub Gauss,5,2025-03-01T04:37:12.840Z,,3,False,0,google_maps,2025-03-01,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnTURBcE9UUlF3EAE,SportClub Gauss,5,2025-02-07T02:53:13.309Z,,17,True,0,google_maps,2025-02-07,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUNmbi1XZ3hRRRAB,SportClub Gauss,4,2025-01-03T00:20:58.010Z,,162,True,0,google_maps,2025-01-03,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUNmck9tUmlBRRAB,SportClub Gauss,2,2024-12-26T20:36:24.305Z,,85,True,0,google_maps,2024-12-26,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURQeF9ub2VnEAE,SportClub Gauss,5,2024-12-06T02:44:18.518Z,,3,False,0,google_maps,2024-12-06,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURQdnFMVVd3EAE,SportClub Gauss,5,2024-12-02T17:53:51.766Z,,6,True,0,google_maps,2024-12-02,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURYME9TSVFBEAE,SportClub Gauss,1,2024-10-23T02:07:07.311Z,,6,True,0,google_maps,2024-10-23,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURyb2J1a1hBEAE,SportClub Gauss,5,2024-07-18T02:30:10.784Z,,17,True,0,google_maps,2024-07-18,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSURMamZ5TjdRRRAB,SportClub Gauss,5,2024-06-29T11:07:04.732Z,,10,False,0,google_maps,2024-06-29,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSUM5bEp1T1FnEAE,SportClub Gauss,4,2024-03-02T18:47:21.119Z,,332,True,0,google_maps,2024-03-02,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUMxbmR5azl3RRAB,SportClub Gauss,5,2024-01-02T14:19:32.469Z,,2,True,0,google_maps,2024-01-02,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURaelBUSWJBEAE,SportClub Gauss,5,2023-09-25T20:56:46.353Z,,33,True,0,google_maps,2023-09-25,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURKc1lTY1VREAE,SportClub Gauss,3,2023-07-19T00:21:28.992Z,,1,False,1,google_maps,2023-07-19,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSUNSaHZtVk5BEAE,SportClub Gauss,5,2023-03-31T10:35:13.505Z,,57,True,0,google_maps,2023-03-31,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSURoNXVfVi1nRRAB,SportClub Gauss,5,2023-03-07T21:14:35.299Z,,24,True,0,google_maps,2023-03-07,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURoN00tYkR3EAE,SportClub Gauss,5,2023-03-03T16:17:32.670Z,,7,False,0,google_maps,2023-03-03,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSUNCeWZqRlhnEAE,SportClub Gauss,5,2022-12-29T01:41:17.476Z,,4,False,0,google_maps,2022-12-29,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUR1aF95WHFRRRAB,SportClub Gauss,5,2022-08-30T19:50:10.770Z,,1,False,0,google_maps,2022-08-30,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUR1cGJQd3pBRRAB,SportClub Gauss,5,2022-08-25T13:56:32.188Z,,2,False,0,google_maps,2022-08-25,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUR1aHEzNTV3RRAB,SportClub Gauss,5,2022-08-19T10:35:06.832Z,,2,False,0,google_maps,2022-08-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21kNWVWVldRMmxNY0VoNGNXNUpkMDlKTTBGdldtYxAB,SportClub - Mendiolaza,5,2026-04-28T21:54:06.181Z,,99,True,0,google_maps,2026-04-28,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21Wd01USnRVRzE1VjA0emJURlVRV3BCT1RsamFXYxAB,SportClub - Mendiolaza,5,2026-04-24T16:52:03.608Z,,67,True,0,google_maps,2026-04-24,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUMzM3ZXeW1BRRAB,SportClub - Mendiolaza,5,2026-04-16T11:18:06.447Z,,31,True,0,google_maps,2026-04-16,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25scVpGZGFibkpGWVdOR09VZFRjSFJ1TFdSZlVuYxAB,SportClub - Mendiolaza,5,2026-02-01T02:21:12.595Z,,3,False,0,google_maps,2026-02-01,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xGWU9IUjFiR3hsYTBJNVgySXhjV3BmTm05VFdIYxAB,SportClub - Mendiolaza,5,2026-01-28T02:05:57.310Z,,9,True,0,google_maps,2026-01-28,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURmeHNiUWNnEAE,SportClub - Mendiolaza,4,2026-01-03T14:23:30.192Z,,37,True,0,google_maps,2026-01-03,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pGQlh6Y3RTM0pWYUdNM1VGWlJaekpIVjNZM2FsRRAB,SportClub - Mendiolaza,5,2025-12-30T23:00:26.989Z,,4,True,0,google_maps,2025-12-30,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21KNFgwaHZTVVZXY2xBM1JXRndNbFpTTTBJdGJtYxAB,SportClub - Mendiolaza,1,2025-12-18T02:41:54.684Z,,0,False,0,google_maps,2025-12-18,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT214S2IwUnpRa1YwYjJSM04xcGZjbEZ4TmtWWFZrRRAB,SportClub - Mendiolaza,5,2025-12-01T12:42:27.390Z,,63,True,0,google_maps,2025-12-01,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2sxT2JEVkNlRUZtVDFSRlZrRkZOWFYwYmtrMk5HYxAB,SportClub - Mendiolaza,5,2025-11-14T18:34:51.719Z,,25,True,0,google_maps,2025-11-14,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT214T1FVSnBiRkZwUjI5MVlrOXNjMm8xZFdoWGNVRRAB,SportClub - Mendiolaza,1,2025-11-11T03:59:45.378Z,,2,False,0,google_maps,2025-11-11,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21SRFZUUnRPRVl4Y2pkdlJHZFhVa1pQVFdacU5rRRAB,SportClub - Mendiolaza,5,2025-09-07T02:14:46.034Z,,16,True,0,google_maps,2025-09-07,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tFNGNsOWpaMWhKWm1kdWRIaHdPVmRuUWpKb2RIYxAB,SportClub - Mendiolaza,5,2025-08-22T18:59:57.712Z,,10,True,0,google_maps,2025-08-22,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tSdldrUkdUVGN3ZFY4NWVGQmhXbkpTUjA5VVJYYxAB,SportClub - Mendiolaza,1,2025-08-12T17:08:03.125Z,,117,True,0,google_maps,2025-08-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT214Q05tbHpObk15Ukd4V2QyZERiWE5uUkdKb04xRRAB,SportClub - Mendiolaza,5,2025-08-04T16:11:07.476Z,,66,True,0,google_maps,2025-08-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2t4ZlNYSnFibXhqUjJwRE5HVjZWbFV5U3pCYVVVRRAB,SportClub - Mendiolaza,5,2025-07-04T15:01:48.083Z,,31,True,0,google_maps,2025-07-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2t3ek4xRmhiM0JuZWxGb1gxWXhNVWRtZVZvMFYzYxAB,SportClub - Mendiolaza,3,2025-06-28T10:17:02.789Z,,3,False,0,google_maps,2025-06-28,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25wRWIxRnViUzE1Vm1oMFJYVkJNVkZTYmtSQlZXYxAB,SportClub - Mendiolaza,5,2025-06-19T15:40:00.843Z,,51,True,0,google_maps,2025-06-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2trMlVEaDNhWGhWZUROaVNYcFZkbFowUmpaWlNIYxAB,SportClub - Mendiolaza,5,2025-06-18T20:06:17.013Z,,7,False,0,google_maps,2025-06-18,,False,0,,,,,,,,,,,
