review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,date_parsed,clean_text,has_text,text_length,meal_type,price_range,mention_id,sentiment,main_topic,text_reference,urgency,is_actionable,classification_confidence,classified_at,model_used
Ci9DQUlRQUNvZENodHljRjlvT2toV1QxaFdNMWhMVVRsZldrMTZabXcwVURRd1pHYxAB,Argumento Nautico,5,2026-03-06T01:06:53.212Z,,5,False,0,google_maps,2026-03-06,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s1NlowdHphVkpuWkRCVFQzUktYM1I1WW10SlkzYxAB,Argumento Nautico,5,2026-03-01T17:35:16.139Z,,4,False,0,google_maps,2026-03-01,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25ORFZHZHRla1Z3VUdKUmFXMUZTRGxUTlZOelRHYxAB,Argumento Nautico,5,2026-02-04T00:40:25.131Z,,5,False,0,google_maps,2026-02-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT20xM1kybzNZalJSVlVJNFFXeEVXVko2Y0RkbWNIYxAB,Argumento Nautico,4,2025-12-11T15:41:43.701Z,,12,True,0,google_maps,2025-12-11,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xOQk1DMXJRblJVVjBJMFZXVjZaSFV5TkhwQ1RVRRAB,Argumento Nautico,5,2025-12-07T21:15:52.637Z,,2,False,0,google_maps,2025-12-07,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT205YVNHMHdPRTExU1ZsVU0xOWlkR2xIUVhFeFYxRRAB,Argumento Nautico,5,2025-12-01T01:37:50.936Z,,0,False,0,google_maps,2025-12-01,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pkQk1ETklOM1JET0RKZmRGVmxXakpuYkVwRFEwRRAB,Argumento Nautico,5,2025-11-28T03:25:40.336Z,,13,True,0,google_maps,2025-11-28,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25CcFRYQTJhakJpUkZKT2IxTnpOV2R5T1c4ek1VRRAB,Argumento Nautico,5,2025-10-28T22:19:21.122Z,,78,True,0,google_maps,2025-10-28,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s0M1VGZzRaVUpGVlRFd2RHczVNRGgyYjNkdlYwRRAB,Argumento Nautico,5,2025-09-22T15:16:53.308Z,,186,True,0,google_maps,2025-09-22,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pZeldGVjJUR3h0Tm05dkxUQlNORzVFUmtneVoyYxAB,Argumento Nautico,4,2025-09-07T11:18:18.824Z,,45,True,0,google_maps,2025-09-07,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xoeU5sRnRTSEJzWTFkblJEWldVR0Z3WlZWa05sRRAB,Argumento Nautico,4,2025-08-19T15:51:20.854Z,,51,True,0,google_maps,2025-08-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21KblJreHhXR1pqVGpWb1VDMVljSEp5T0dRMFZGRRAB,Argumento Nautico,5,2025-06-27T21:28:46.894Z,,1,True,0,google_maps,2025-06-27,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VQM1JqYzdwcTRPQk5REAE,Argumento Nautico,5,2025-05-10T19:58:47.844Z,,7,False,0,google_maps,2025-05-10,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnTURvN3NEOWhRRRAB,Argumento Nautico,5,2025-04-25T03:26:06.835Z,,4,True,0,google_maps,2025-04-25,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnTURJOXZqOW9RRRAB,Argumento Nautico,5,2025-04-09T17:10:15.188Z,,7,False,0,google_maps,2025-04-09,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnTUNJa2JlSDBRRRAB,Argumento Nautico,5,2025-04-02T19:29:35.622Z,,6,False,0,google_maps,2025-04-02,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnTUNRNGR5Q0t3EAE,Argumento Nautico,5,2025-03-05T00:49:05.441Z,,4,True,0,google_maps,2025-03-05,,False,0,,,,,,,,,,,
